# Kepler Asteroseismic Data
# KIC number: 10874614
# Season:     Q0
# TRF:        0
# Version:    8
# Time is in truncated barycentric julian date
# Time (days), Raw Flux, Raw Flux error, Corrected Flux, Corrected Flux error
#-----------------------------------------------------------
    54959.6279679 6.81928594e+04 7.54544640e+00 7.40876016e+04 8.15724277e+00
    54959.6484023 6.81858047e+04 7.54524136e+00 7.40981016e+04 8.15495396e+00
    54959.6688366 6.81796250e+04 7.54488277e+00 7.40880000e+04 8.14047432e+00
    54959.6892709 6.81620234e+04 7.54415798e+00 7.40511328e+04 8.13598442e+00
    54959.7097054 6.81731641e+04 7.54461956e+00 7.40510000e+04 8.14589405e+00
    54959.7301397 6.81724141e+04 7.54463434e+00 7.40496406e+04 8.13127995e+00
    54959.7505740 6.81787422e+04 7.54479980e+00 7.40520781e+04 8.14305687e+00
    54959.7710085 6.81698828e+04 7.54450703e+00 7.40552969e+04 8.13788509e+00
    54959.7914428 6.81690547e+04 7.54342031e+00 7.40422734e+04 8.13545513e+00
    54959.8118771 6.81723047e+04 7.54463816e+00 7.40603125e+04 8.12974930e+00
