OGLE-LMC-RRLYR-00303	18.732	19.321	0.5992064	04:37:53.19	-67:41:37.00	0.5992
OGLE-LMC-RRLYR-00304	18.759	19.419	0.6336204	04:37:55.62	-69:40:32.20	0.6336
OGLE-LMC-RRLYR-00306	19.137	19.718	0.4527716	04:37:59.15	-67:38:34.70	0.45277
OGLE-LMC-RRLYR-00307	19.031	19.617	0.5188994	04:37:59.49	-68:15:16.70	0.5189
OGLE-LMC-RRLYR-00308	19.173	19.669	0.3963775	04:37:59.49	-67:00:33.50	0.39638
OGLE-LMC-RRLYR-00309	18.663	19.236	0.6063272	04:38:00.46	-68:07:08.00	0.6063
OGLE-LMC-RRLYR-00310	18.451	19.059	0.7077617	04:38:01.72	-68:30:39.60	0.7078
OGLE-LMC-RRLYR-00311	18.784	19.221	0.5380197	04:38:02.42	-66:59:56.30	0.538
OGLE-LMC-RRLYR-00312	19.043	19.611	0.486951	04:38:02.96	-70:41:28.10	0.48695
OGLE-LMC-RRLYR-00313	19.329	19.782	0.3493775	04:38:03.82	-67:59:29.10	0.34938
OGLE-LMC-RRLYR-00315	18.939	19.555	0.5119689	04:38:08.23	-69:46:03.80	0.51197
OGLE-LMC-RRLYR-00316	18.721	19.265	0.5686447	04:38:08.84	-67:08:29.50	0.56865
OGLE-LMC-RRLYR-00317	18.382	18.936	0.6006266	04:38:09.12	-68:54:31.20	0.6006
OGLE-LMC-RRLYR-00319	18.795	19.415	0.6572484	04:38:11.50	-68:37:29.40	0.6572
OGLE-LMC-RRLYR-00320	18.933	19.401	0.4825829	04:38:13.95	-69:28:21.00	0.4826
OGLE-LMC-RRLYR-00321	18.94	19.55	0.5487446	04:38:14.17	-68:46:51.90	0.5487
OGLE-LMC-RRLYR-00323	18.788	19.313	0.5076144	04:38:16.66	-68:14:25.50	0.5076
OGLE-LMC-RRLYR-00324	19.07	19.723	0.5226325	04:38:18.70	-70:41:14.50	0.5226
OGLE-LMC-RRLYR-00325	18.565	19.254	0.8128701	04:38:18.77	-70:30:02.60	0.8129
OGLE-LMC-RRLYR-00326	18.362	18.933	0.4586221	04:38:19.08	-70:06:06.00	0.4586
OGLE-LMC-RRLYR-00327	18.876	19.438	0.5119789	04:38:19.52	-69:01:17.60	0.512
