# Extinction map of the Large Magellanic Cloud derived using OGLE-III RR Lyr stars
#
# When using this map, please cite our paper: Pejcha & Stanek (2009)
#
# Version: May 19 2009
#
# Description
# 
# The map is given sinusoidal projection. You can compute projected coordinates (x,y) for your target from
#  x = (RA-80.35)*cos(DEC)
#  y = DEC+69.68
# Here RA and DEC are given in degrees. The map is pixelized in fixed spatial resolution of 0.2 sq. deg.
#
# Column 1: Minimum x
# Column 2: Maximum x
# Column 3: Minimum y
# Column 4: Maximum y
# Column 5: mean E(V-I)
# Column 6: rms of E(V-I)
# Column 7: internal reddening in the sense E(V-I)_distant - E(V-I)_close
# Column 8: Number of stars in pixel
#
#
# If number of stars in pixel is < 2 we give zeros in Columns 5-7.
# If number of stars in pixel is < 4 we give zero in Column 7.
# Robust rms scatter of internal reddening is 0.058 mag. Therefore, all values of internal reddening that are lower than ~0.06 mag are consistent with zero.
#
#
minX     maxX    minY    maxY   Ext    rms     delta  n
 2.100   2.300   0.000   0.200  0.505  0.354   0.069  13
 2.100   2.300   0.200   0.400  0.418  0.241   0.233  12
 2.100   2.300   0.400   0.600  0.277  0.141   0.107  12
 2.100   2.300   0.600   0.800  0.349  0.184   0.240  11
 2.100   2.300   0.800   1.000  0.317  0.217   0.000  2
 2.100   2.300   1.000   1.200  0.217  0.114  -0.037  6
 2.100   2.300   1.200   1.400  0.199  0.089   0.123  10
 2.100   2.300   1.400   1.600  0.142  0.069   0.061  8
 2.100   2.300   1.600   1.800  0.136  0.076   0.128  6
 2.100   2.300   1.800   2.000  0.108  0.069   0.095  6
 2.100   2.300   2.000   2.200  0.000  0.000   0.000  0
 2.100   2.300   2.200   2.400  0.000  0.000   0.000  0
 2.100   2.300   2.400   2.600  0.000  0.000   0.000  0
 2.100   2.300   2.600   2.800  0.000  0.000   0.000  0
 2.100   2.300   2.800   3.000  0.000  0.000   0.000  0
 2.100   2.300   3.000   3.200  0.000  0.000   0.000  0
 2.100   2.300   3.200   3.400  0.000  0.000   0.000  0
 2.300   2.500  -3.400  -3.200  0.000  0.000   0.000  0
 2.300   2.500  -3.200  -3.000  0.000  0.000   0.000  0
 2.300   2.500  -3.000  -2.800  0.000  0.000   0.000  0
 2.300   2.500  -2.800  -2.600  0.162  0.006   0.000  2
 2.300   2.500  -2.600  -2.400  0.120  0.022   0.000  3
 2.300   2.500  -2.400  -2.200  0.121  0.032   0.000  3
 2.300   2.500  -2.200  -2.000  0.142  0.049  -0.049  4
 2.300   2.500  -2.000  -1.800  0.143  0.059  -0.036  6
 2.300   2.500  -1.800  -1.600  0.126  0.032   0.057  4
 2.300   2.500  -1.600  -1.400  0.154  0.079  -0.024  8
 2.300   2.500  -1.400  -1.200  0.133  0.040  -0.035  5
 2.300   2.500  -1.200  -1.000  0.136  0.020  -0.005  5
 2.300   2.500  -1.000  -0.800  0.144  0.068  -0.022  9
 2.300   2.500  -0.800  -0.600  0.152  0.054  -0.027  8
 2.300   2.500  -0.600  -0.400  0.158  0.069  -0.033  8
 2.300   2.500  -0.400  -0.200  0.176  0.051   0.029  7
 2.300   2.500  -0.200  -0.000  0.281  0.138   0.016  10
 2.300   2.500   0.000   0.200  0.235  0.100   0.022  13
 2.300   2.500   0.200   0.400  0.276  0.120   0.062  14
 2.300   2.500   0.400   0.600  0.272  0.090   0.062  14
 2.300   2.500   0.600   0.800  0.244  0.097   0.044  8
 2.300   2.500   0.800   1.000  0.193  0.083   0.107  6
 2.300   2.500   1.000   1.200  0.171  0.037  -0.007  6
 2.300   2.500   1.200   1.400  0.182  0.054   0.000  2
 2.300   2.500   1.400   1.600  0.000  0.000   0.000  1
 2.300   2.500   1.600   1.800  0.000  0.000   0.000  0
 2.300   2.500   1.800   2.000  0.000  0.000   0.000  0
 2.300   2.500   2.000   2.200  0.000  0.000   0.000  0
 2.300   2.500   2.200   2.400  0.000  0.000   0.000  0
 2.300   2.500   2.400   2.600  0.000  0.000   0.000  0
 2.300   2.500   2.600   2.800  0.000  0.000   0.000  0
 2.300   2.500   2.800   3.000  0.000  0.000   0.000  0
 2.300   2.500   3.000   3.200  0.000  0.000   0.000  0
 2.300   2.500   3.200   3.400  0.000  0.000   0.000  0
 2.500   2.700  -3.400  -3.200  0.000  0.000   0.000  0
 2.500   2.700  -3.200  -3.000  0.000  0.000   0.000  0
 2.500   2.700  -3.000  -2.800  0.000  0.000   0.000  0
 2.500   2.700  -2.800  -2.600  0.126  0.123   0.000  3
 2.500   2.700  -2.600  -2.400  0.083  0.008   0.000  2
 2.500   2.700  -2.400  -2.200  0.110  0.055   0.000  3
 2.500   2.700  -2.200  -2.000  0.139  0.030   0.000  3
 2.500   2.700  -2.000  -1.800  0.112  0.055   0.000  3
 2.500   2.700  -1.800  -1.600  0.120  0.025   0.032  7
 2.500   2.700  -1.600  -1.400  0.125  0.032   0.003  4
 2.500   2.700  -1.400  -1.200  0.097  0.036  -0.049  8
 2.500   2.700  -1.200  -1.000  0.111  0.048  -0.040  5
 2.500   2.700  -1.000  -0.800  0.154  0.062  -0.071  6
 2.500   2.700  -0.800  -0.600  0.118  0.045  -0.065  10
 2.500   2.700  -0.600  -0.400  0.120  0.021  -0.008  6
 2.500   2.700  -0.400  -0.200  0.118  0.038   0.005  5
 2.500   2.700  -0.200  -0.000  0.157  0.035  -0.007  6
 2.500   2.700   0.000   0.200  0.153  0.023   0.000  3
 2.500   2.700   0.200   0.400  0.000  0.000   0.000  1
 2.500   2.700   0.400   0.600  0.225  0.057  -0.063  4
 2.500   2.700   0.600   0.800  0.244  0.153  -0.179  5
 2.500   2.700   0.800   1.000  0.205  0.125  -0.005  4
 2.500   2.700   1.000   1.200  0.241  0.046   0.035  5
 2.500   2.700   1.200   1.400  0.202  0.015   0.000  2
 2.500   2.700   1.400   1.600  0.000  0.000   0.000  0
 2.500   2.700   1.600   1.800  0.000  0.000   0.000  0
 2.500   2.700   1.800   2.000  0.000  0.000   0.000  0
 2.500   2.700   2.000   2.200  0.000  0.000   0.000  0
 2.500   2.700   2.200   2.400  0.000  0.000   0.000  0
 2.500   2.700   2.400   2.600  0.000  0.000   0.000  0
 2.500   2.700   2.600   2.800  0.000  0.000   0.000  0
 2.500   2.700   2.800   3.000  0.000  0.000   0.000  0
 2.500   2.700   3.000   3.200  0.000  0.000   0.000  0
 2.500   2.700   3.200   3.400  0.000  0.000   0.000  0
 2.700   2.900  -3.400  -3.200  0.000  0.000   0.000  1
 2.700   2.900  -3.200  -3.000  0.000  0.000   0.000  1
 2.700   2.900  -3.000  -2.800  0.000  0.000   0.000  1
 2.700   2.900  -2.800  -2.600  0.000  0.000   0.000  1
 2.700   2.900  -2.600  -2.400  0.158  0.003   0.000  2
 2.700   2.900  -2.400  -2.200  0.133  0.038  -0.037  6
 2.700   2.900  -2.200  -2.000  0.135  0.031   0.000  3
 2.700   2.900  -2.000  -1.800  0.130  0.050   0.000  3
 2.700   2.900  -1.800  -1.600  0.116  0.025   0.004  6
 2.700   2.900  -1.600  -1.400  0.127  0.043  -0.030  8
 2.700   2.900  -1.400  -1.200  0.107  0.015   0.000  3
 2.700   2.900  -1.200  -1.000  0.118  0.059  -0.056  4
 2.700   2.900  -1.000  -0.800  0.100  0.034   0.021  5
 2.700   2.900  -0.800  -0.600  0.113  0.064  -0.044  6
 2.700   2.900  -0.600  -0.400  0.137  0.045   0.000  3
 2.700   2.900  -0.400  -0.200  0.087  0.035  -0.031  4
 2.700   2.900  -0.200  -0.000  0.045  0.063   0.000  2
 2.700   2.900   0.000   0.200  0.157  0.112  -0.039  10
 2.700   2.900   0.200   0.400  0.000  0.000   0.000  1
 2.700   2.900   0.400   0.600  0.120  0.018   0.000  2
 2.700   2.900   0.600   0.800  0.194  0.057   0.000  2
 2.700   2.900   0.800   1.000  0.181  0.012   0.023  4
 2.700   2.900   1.000   1.200  0.136  0.056   0.029  6
 2.700   2.900   1.200   1.400  0.183  0.042   0.056  4
 2.700   2.900   1.400   1.600  0.000  0.000   0.000  0
 2.700   2.900   1.600   1.800  0.000  0.000   0.000  0
 2.700   2.900   1.800   2.000  0.000  0.000   0.000  0
 2.700   2.900   2.000   2.200  0.000  0.000   0.000  0
 2.700   2.900   2.200   2.400  0.000  0.000   0.000  0
 2.700   2.900   2.400   2.600  0.000  0.000   0.000  0
 2.700   2.900   2.600   2.800  0.000  0.000   0.000  0
 2.700   2.900   2.800   3.000  0.000  0.000   0.000  0
 2.700   2.900   3.000   3.200  0.000  0.000   0.000  0
 2.700   2.900   3.200   3.400  0.000  0.000   0.000  0
 2.900   3.100  -3.400  -3.200  0.000  0.000   0.000  1
 2.900   3.100  -3.200  -3.000  0.000  0.000   0.000  0
 2.900   3.100  -3.000  -2.800  0.154  0.024  -0.019  6
 2.900   3.100  -2.800  -2.600  0.166  0.028   0.000  3
 2.900   3.100  -2.600  -2.400  0.096  0.019   0.000  2
 2.900   3.100  -2.400  -2.200  0.000  0.000   0.000  1
 2.900   3.100  -2.200  -2.000  0.116  0.031  -0.003  5
 2.900   3.100  -2.000  -1.800  0.000  0.000   0.000  1
 2.900   3.100  -1.800  -1.600  0.123  0.028   0.015  4
 2.900   3.100  -1.600  -1.400  0.105  0.046   0.000  3
 2.900   3.100  -1.400  -1.200  0.116  0.040   0.000  2
 2.900   3.100  -1.200  -1.000  0.117  0.019   0.000  2
 2.900   3.100  -1.000  -0.800  0.087  0.006   0.000  3
 2.900   3.100  -0.800  -0.600  0.000  0.000   0.000  1
 2.900   3.100  -0.600  -0.400  0.099  0.030   0.000  3
 2.900   3.100  -0.400  -0.200  0.110  0.012   0.000  2
 2.900   3.100  -0.200  -0.000  0.091  0.008   0.000  3
 2.900   3.100   0.000   0.200  0.068  0.014  -0.005  6
 2.900   3.100   0.200   0.400  0.084  0.028   0.000  3
 2.900   3.100   0.400   0.600  0.149  0.048   0.015  4
 2.900   3.100   0.600   0.800  0.096  0.013   0.000  3
 2.900   3.100   0.800   1.000  0.094  0.024   0.031  4
 2.900   3.100   1.000   1.200  0.110  0.029  -0.003  6
 2.900   3.100   1.200   1.400  0.000  0.000   0.000  1
 2.900   3.100   1.400   1.600  0.000  0.000   0.000  0
 2.900   3.100   1.600   1.800  0.000  0.000   0.000  0
 2.900   3.100   1.800   2.000  0.000  0.000   0.000  0
 2.900   3.100   2.000   2.200  0.000  0.000   0.000  0
 2.900   3.100   2.200   2.400  0.000  0.000   0.000  0
 2.900   3.100   2.400   2.600  0.000  0.000   0.000  0
 2.900   3.100   2.600   2.800  0.000  0.000   0.000  0
 2.900   3.100   2.800   3.000  0.000  0.000   0.000  0
 2.900   3.100   3.000   3.200  0.000  0.000   0.000  0
 2.900   3.100   3.200   3.400  0.000  0.000   0.000  0
 3.100   3.300  -3.400  -3.200  0.000  0.000   0.000  1
 3.100   3.300  -3.200  -3.000  0.000  0.000   0.000  1
 3.100   3.300  -3.000  -2.800  0.110  0.020  -0.011  5
 3.100   3.300  -2.800  -2.600  0.000  0.000   0.000  0
 3.100   3.300  -2.600  -2.400  0.121  0.016  -0.023  5
 3.100   3.300  -2.400  -2.200  0.132  0.022  -0.038  5
 3.100   3.300  -2.200  -2.000  0.000  0.000   0.000  1
 3.100   3.300  -2.000  -1.800  0.140  0.027   0.000  2
 3.100   3.300  -1.800  -1.600  0.087  0.040   0.000  3
 3.100   3.300  -1.600  -1.400  0.118  0.017  -0.011  7
 3.100   3.300  -1.400  -1.200  0.167  0.070  -0.036  4
 3.100   3.300  -1.200  -1.000  0.081  0.075   0.000  3
 3.100   3.300  -1.000  -0.800  0.111  0.024   0.000  3
 3.100   3.300  -0.800  -0.600  0.101  0.042  -0.046  7
 3.100   3.300  -0.600  -0.400  0.106  0.026  -0.005  5
 3.100   3.300  -0.400  -0.200  0.000  0.000   0.000  0
 3.100   3.300  -0.200  -0.000  0.060  0.025  -0.045  5
 3.100   3.300   0.000   0.200  0.094  0.040  -0.007  8
 3.100   3.300   0.200   0.400  0.117  0.025   0.032  5
 3.100   3.300   0.400   0.600  0.118  0.029  -0.039  4
 3.100   3.300   0.600   0.800  0.076  0.021   0.000  2
 3.100   3.300   0.800   1.000  0.094  0.017   0.000  2
 3.100   3.300   1.000   1.200  0.103  0.030   0.042  4
 3.100   3.300   1.200   1.400  0.000  0.000   0.000  1
 3.100   3.300   1.400   1.600  0.000  0.000   0.000  0
 3.100   3.300   1.600   1.800  0.000  0.000   0.000  0
 3.100   3.300   1.800   2.000  0.000  0.000   0.000  0
 3.100   3.300   2.000   2.200  0.000  0.000   0.000  0
 3.100   3.300   2.200   2.400  0.000  0.000   0.000  0
 3.100   3.300   2.400   2.600  0.000  0.000   0.000  0
 3.100   3.300   2.600   2.800  0.000  0.000   0.000  0
 3.100   3.300   2.800   3.000  0.000  0.000   0.000  0
 3.100   3.300   3.000   3.200  0.000  0.000   0.000  0
 3.100   3.300   3.200   3.400  0.000  0.000   0.000  0
 3.300   3.500  -3.400  -3.200  0.114  0.022  -0.014  6
 3.300   3.500  -3.200  -3.000  0.000  0.000   0.000  1
 3.300   3.500  -3.000  -2.800  0.113  0.026   0.034  4
 3.300   3.500  -2.800  -2.600  0.000  0.000   0.000  1
 3.300   3.500  -2.600  -2.400  0.106  0.020  -0.034  4
 3.300   3.500  -2.400  -2.200  0.147  0.026   0.000  2
 3.300   3.500  -2.200  -2.000  0.000  0.000   0.000  1
 3.300   3.500  -2.000  -1.800  0.095  0.003   0.000  2
 3.300   3.500  -1.800  -1.600  0.117  0.018   0.000  3
 3.300   3.500  -1.600  -1.400  0.085  0.060  -0.042  4
 3.300   3.500  -1.400  -1.200  0.000  0.000   0.000  1
 3.300   3.500  -1.200  -1.000  0.145  0.017  -0.018  4
 3.300   3.500  -1.000  -0.800  0.128  0.057  -0.048  6
 3.300   3.500  -0.800  -0.600  0.117  0.033   0.061  4
 3.300   3.500  -0.600  -0.400  0.000  0.000   0.000  1
 3.300   3.500  -0.400  -0.200  0.102  0.027   0.038  4
 3.300   3.500  -0.200  -0.000  0.099  0.023  -0.007  5
 3.300   3.500   0.000   0.200  0.000  0.000   0.000  1
 3.300   3.500   0.200   0.400  0.000  0.000   0.000  1
 3.300   3.500   0.400   0.600  0.055  0.047  -0.049  4
 3.300   3.500   0.600   0.800  0.102  0.006   0.000  2
 3.300   3.500   0.800   1.000  0.075  0.036   0.005  4
 3.300   3.500   1.000   1.200  0.000  0.000   0.000  1
 3.300   3.500   1.200   1.400  0.102  0.003   0.000  2
 3.300   3.500   1.400   1.600  0.000  0.000   0.000  0
 3.300   3.500   1.600   1.800  0.000  0.000   0.000  0
 3.300   3.500   1.800   2.000  0.000  0.000   0.000  0
 3.300   3.500   2.000   2.200  0.000  0.000   0.000  0
 3.300   3.500   2.200   2.400  0.000  0.000   0.000  0
 3.300   3.500   2.400   2.600  0.000  0.000   0.000  0
 3.300   3.500   2.600   2.800  0.000  0.000   0.000  0
 3.300   3.500   2.800   3.000  0.000  0.000   0.000  0
 3.300   3.500   3.000   3.200  0.000  0.000   0.000  0
 3.300   3.500   3.200   3.400  0.000  0.000   0.000  0
 3.500   3.700  -3.400  -3.200  0.000  0.000   0.000  1
 3.500   3.700  -3.200  -3.000  0.145  0.040   0.000  2
 3.500   3.700  -3.000  -2.800  0.000  0.000   0.000  0
 3.500   3.700  -2.800  -2.600  0.139  0.055   0.000  3
 3.500   3.700  -2.600  -2.400  0.119  0.018   0.000  2
 3.500   3.700  -2.400  -2.200  0.000  0.000   0.000  0
 3.500   3.700  -2.200  -2.000  0.167  0.011   0.000  3
 3.500   3.700  -2.000  -1.800  0.000  0.000   0.000  1
 3.500   3.700  -1.800  -1.600  0.163  0.037   0.051  4
 3.500   3.700  -1.600  -1.400  0.124  0.094   0.000  3
 3.500   3.700  -1.400  -1.200  0.124  0.044   0.000  2
 3.500   3.700  -1.200  -1.000  0.127  0.025   0.000  2
 3.500   3.700  -1.000  -0.800  0.166  0.003   0.000  2
 3.500   3.700  -0.800  -0.600  0.000  0.000   0.000  0
 3.500   3.700  -0.600  -0.400  0.096  0.035  -0.021  4
 3.500   3.700  -0.400  -0.200  0.137  0.021   0.000  4
 3.500   3.700  -0.200  -0.000  0.108  0.048   0.000  3
 3.500   3.700   0.000   0.200  0.087  0.052   0.074  6
 3.500   3.700   0.200   0.400  0.124  0.032  -0.039  6
 3.500   3.700   0.400   0.600  0.124  0.056   0.000  2
 3.500   3.700   0.600   0.800  0.000  0.000   0.000  1
 3.500   3.700   0.800   1.000  0.088  0.018   0.000  3
 3.500   3.700   1.000   1.200  0.087  0.046   0.001  5
 3.500   3.700   1.200   1.400  0.101  0.021   0.001  5
 3.500   3.700   1.400   1.600  0.000  0.000   0.000  0
 3.500   3.700   1.600   1.800  0.000  0.000   0.000  0
 3.500   3.700   1.800   2.000  0.000  0.000   0.000  0
 3.500   3.700   2.000   2.200  0.000  0.000   0.000  0
 3.500   3.700   2.200   2.400  0.000  0.000   0.000  0
 3.500   3.700   2.400   2.600  0.000  0.000   0.000  0
 3.500   3.700   2.600   2.800  0.000  0.000   0.000  0
 3.500   3.700   2.800   3.000  0.000  0.000   0.000  0
 3.500   3.700   3.000   3.200  0.000  0.000   0.000  0
 3.500   3.700   3.200   3.400  0.000  0.000   0.000  0
 3.700   3.900  -3.400  -3.200  0.140  0.016  -0.011  5
 3.700   3.900  -3.200  -3.000  0.120  0.027   0.013  5
 3.700   3.900  -3.000  -2.800  0.096  0.036   0.000  2
 3.700   3.900  -2.800  -2.600  0.000  0.000   0.000  1
 3.700   3.900  -2.600  -2.400  0.000  0.000   0.000  1
 3.700   3.900  -2.400  -2.200  0.133  0.047   0.000  3
 3.700   3.900  -2.200  -2.000  0.149  0.044   0.000  3
 3.700   3.900  -2.000  -1.800  0.116  0.013   0.000  3
 3.700   3.900  -1.800  -1.600  0.000  0.000   0.000  0
 3.700   3.900  -1.600  -1.400  0.000  0.000   0.000  0
 3.700   3.900  -1.400  -1.200  0.147  0.027   0.039  5
 3.700   3.900  -1.200  -1.000  0.000  0.000   0.000  1
 3.700   3.900  -1.000  -0.800  0.143  0.042   0.000  2
 3.700   3.900  -0.800  -0.600  0.000  0.000   0.000  0
 3.700   3.900  -0.600  -0.400  0.133  0.013   0.000  2
 3.700   3.900  -0.400  -0.200  0.000  0.000   0.000  0
 3.700   3.900  -0.200  -0.000  0.392  0.465  -0.184  4
 3.700   3.900   0.000   0.200  0.081  0.047   0.000  3
 3.700   3.900   0.200   0.400  0.108  0.044  -0.049  5
 3.700   3.900   0.400   0.600  0.100  0.036   0.000  3
 3.700   3.900   0.600   0.800  0.000  0.000   0.000  0
 3.700   3.900   0.800   1.000  0.000  0.000   0.000  1
 3.700   3.900   1.000   1.200  0.000  0.000   0.000  0
 3.700   3.900   1.200   1.400  0.000  0.000   0.000  0
 3.700   3.900   1.400   1.600  0.000  0.000   0.000  0
 3.700   3.900   1.600   1.800  0.000  0.000   0.000  0
 3.700   3.900   1.800   2.000  0.000  0.000   0.000  0
 3.700   3.900   2.000   2.200  0.000  0.000   0.000  0
 3.700   3.900   2.200   2.400  0.000  0.000   0.000  0
 3.700   3.900   2.400   2.600  0.000  0.000   0.000  0
 3.700   3.900   2.600   2.800  0.000  0.000   0.000  0
 3.700   3.900   2.800   3.000  0.000  0.000   0.000  0
 3.700   3.900   3.000   3.200  0.000  0.000   0.000  0
 3.700   3.900   3.200   3.400  0.000  0.000   0.000  0
 3.900   4.100  -3.400  -3.200  0.000  0.000   0.000  1
 3.900   4.100  -3.200  -3.000  0.000  0.000   0.000  0
 3.900   4.100  -3.000  -2.800  0.000  0.000   0.000  0
 3.900   4.100  -2.800  -2.600  0.000  0.000   0.000  0
 3.900   4.100  -2.600  -2.400  0.124  0.025   0.017  4
 3.900   4.100  -2.400  -2.200  0.161  0.036   0.000  3
 3.900   4.100  -2.200  -2.000  0.000  0.000   0.000  1
 3.900   4.100  -2.000  -1.800  0.162  0.031   0.000  3
 3.900   4.100  -1.800  -1.600  0.129  0.018   0.000  3
 3.900   4.100  -1.600  -1.400  0.132  0.032   0.000  3
 3.900   4.100  -1.400  -1.200  0.094  0.026  -0.016  5
 3.900   4.100  -1.200  -1.000  0.000  0.000   0.000  1
 3.900   4.100  -1.000  -0.800  0.157  0.018  -0.032  4
 3.900   4.100  -0.800  -0.600  0.126  0.023   0.037  4
 3.900   4.100  -0.600  -0.400  0.000  0.000   0.000  1
 3.900   4.100  -0.400  -0.200  0.139  0.036   0.000  2
 3.900   4.100  -0.200  -0.000  0.109  0.034  -0.019  4
 3.900   4.100   0.000   0.200  0.000  0.000   0.000  1
 3.900   4.100   0.200   0.400  0.134  0.061   0.000  3
 3.900   4.100   0.400   0.600  0.098  0.014   0.000  2
 3.900   4.100   0.600   0.800  0.121  0.027   0.000  3
 3.900   4.100   0.800   1.000  0.000  0.000   0.000  1
 3.900   4.100   1.000   1.200  0.105  0.017   0.000  3
 3.900   4.100   1.200   1.400  0.000  0.000   0.000  0
 3.900   4.100   1.400   1.600  0.000  0.000   0.000  0
 3.900   4.100   1.600   1.800  0.000  0.000   0.000  0
 3.900   4.100   1.800   2.000  0.000  0.000   0.000  0
 3.900   4.100   2.000   2.200  0.000  0.000   0.000  0
 3.900   4.100   2.200   2.400  0.000  0.000   0.000  0
 3.900   4.100   2.400   2.600  0.000  0.000   0.000  0
 3.900   4.100   2.600   2.800  0.000  0.000   0.000  0
 3.900   4.100   2.800   3.000  0.000  0.000   0.000  0
 3.900   4.100   3.000   3.200  0.000  0.000   0.000  0
 3.900   4.100   3.200   3.400  0.000  0.000   0.000  0
 4.100   4.300  -3.400  -3.200  0.000  0.000   0.000  0
 4.100   4.300  -3.200  -3.000  0.000  0.000   0.000  0
 4.100   4.300  -3.000  -2.800  0.000  0.000   0.000  0
 4.100   4.300  -2.800  -2.600  0.000  0.000   0.000  0
 4.100   4.300  -2.600  -2.400  0.000  0.000   0.000  0
 4.100   4.300  -2.400  -2.200  0.000  0.000   0.000  0
 4.100   4.300  -2.200  -2.000  0.000  0.000   0.000  0
 4.100   4.300  -2.000  -1.800  0.117  0.035   0.000  2
 4.100   4.300  -1.800  -1.600  0.139  0.033   0.000  3
 4.100   4.300  -1.600  -1.400  0.000  0.000   0.000  0
 4.100   4.300  -1.400  -1.200  0.097  0.026   0.000  2
 4.100   4.300  -1.200  -1.000  0.124  0.080   0.000  3
 4.100   4.300  -1.000  -0.800  0.165  0.018   0.002  4
 4.100   4.300  -0.800  -0.600  0.128  0.013   0.000  3
 4.100   4.300  -0.600  -0.400  0.000  0.000   0.000  1
 4.100   4.300  -0.400  -0.200  0.114  0.003   0.000  2
 4.100   4.300  -0.200  -0.000  0.139  0.060   0.000  3
 4.100   4.300   0.000   0.200  0.093  0.019   0.000  3
 4.100   4.300   0.200   0.400  0.000  0.000   0.000  1
 4.100   4.300   0.400   0.600  0.099  0.027   0.000  2
 4.100   4.300   0.600   0.800  0.073  0.031   0.000  3
 4.100   4.300   0.800   1.000  0.000  0.000   0.000  0
 4.100   4.300   1.000   1.200  0.000  0.000   0.000  0
 4.100   4.300   1.200   1.400  0.000  0.000   0.000  1
 4.100   4.300   1.400   1.600  0.000  0.000   0.000  0
 4.100   4.300   1.600   1.800  0.000  0.000   0.000  0
 4.100   4.300   1.800   2.000  0.000  0.000   0.000  0
 4.100   4.300   2.000   2.200  0.000  0.000   0.000  0
 4.100   4.300   2.200   2.400  0.000  0.000   0.000  0
 4.100   4.300   2.400   2.600  0.000  0.000   0.000  0
 4.100   4.300   2.600   2.800  0.000  0.000   0.000  0
 4.100   4.300   2.800   3.000  0.000  0.000   0.000  0
 4.100   4.300   3.000   3.200  0.000  0.000   0.000  0
 4.100   4.300   3.200   3.400  0.000  0.000   0.000  0
 4.300   4.500  -3.400  -3.200  0.000  0.000   0.000  0
 4.300   4.500  -3.200  -3.000  0.000  0.000   0.000  0
 4.300   4.500  -3.000  -2.800  0.000  0.000   0.000  0
 4.300   4.500  -2.800  -2.600  0.000  0.000   0.000  0
 4.300   4.500  -2.600  -2.400  0.000  0.000   0.000  0
 4.300   4.500  -2.400  -2.200  0.000  0.000   0.000  0
 4.300   4.500  -2.200  -2.000  0.000  0.000   0.000  0
 4.300   4.500  -2.000  -1.800  0.000  0.000   0.000  0
 4.300   4.500  -1.800  -1.600  0.000  0.000   0.000  0
 4.300   4.500  -1.600  -1.400  0.084  0.017   0.000  3
 4.300   4.500  -1.400  -1.200  0.130  0.029   0.000  3
 4.300   4.500  -1.200  -1.000  0.000  0.000   0.000  1
 4.300   4.500  -1.000  -0.800  0.147  0.055   0.000  3
 4.300   4.500  -0.800  -0.600  0.000  0.000   0.000  0
 4.300   4.500  -0.600  -0.400  0.000  0.000   0.000  1
 4.300   4.500  -0.400  -0.200  0.063  0.011  -0.013  4
 4.300   4.500  -0.200  -0.000  0.087  0.026   0.000  3
 4.300   4.500   0.000   0.200  0.107  0.012   0.000  2
 4.300   4.500   0.200   0.400  0.116  0.015   0.000  3
 4.300   4.500   0.400   0.600  0.095  0.048   0.000  3
 4.300   4.500   0.600   0.800  0.000  0.000   0.000  1
 4.300   4.500   0.800   1.000  0.000  0.000   0.000  0
 4.300   4.500   1.000   1.200  0.000  0.000   0.000  0
 4.300   4.500   1.200   1.400  0.000  0.000   0.000  0
 4.300   4.500   1.400   1.600  0.000  0.000   0.000  0
 4.300   4.500   1.600   1.800  0.000  0.000   0.000  0
 4.300   4.500   1.800   2.000  0.000  0.000   0.000  0
 4.300   4.500   2.000   2.200  0.000  0.000   0.000  0
 4.300   4.500   2.200   2.400  0.000  0.000   0.000  0
 4.300   4.500   2.400   2.600  0.000  0.000   0.000  0
 4.300   4.500   2.600   2.800  0.000  0.000   0.000  0
 4.300   4.500   2.800   3.000  0.000  0.000   0.000  0
 4.300   4.500   3.000   3.200  0.000  0.000   0.000  0
 4.300   4.500   3.200   3.400  0.000  0.000   0.000  0
 4.500   4.700  -3.400  -3.200  0.000  0.000   0.000  0
 4.500   4.700  -3.200  -3.000  0.000  0.000   0.000  0
 4.500   4.700  -3.000  -2.800  0.000  0.000   0.000  0
 4.500   4.700  -2.800  -2.600  0.000  0.000   0.000  0
 4.500   4.700  -2.600  -2.400  0.000  0.000   0.000  0
 4.500   4.700  -2.400  -2.200  0.000  0.000   0.000  0
 4.500   4.700  -2.200  -2.000  0.000  0.000   0.000  0
 4.500   4.700  -2.000  -1.800  0.000  0.000   0.000  0
 4.500   4.700  -1.800  -1.600  0.000  0.000   0.000  0
 4.500   4.700  -1.600  -1.400  0.119  0.021   0.001  4
 4.500   4.700  -1.400  -1.200  0.077  0.012   0.000  3
 4.500   4.700  -1.200  -1.000  0.129  0.062   0.000  2
 4.500   4.700  -1.000  -0.800  0.000  0.000   0.000  1
 4.500   4.700  -0.800  -0.600  0.000  0.000   0.000  1
 4.500   4.700  -0.600  -0.400  0.149  0.067   0.000  3
 4.500   4.700  -0.400  -0.200  0.114  0.012   0.000  2
 4.500   4.700  -0.200  -0.000  0.093  0.029   0.000  2
 4.500   4.700   0.000   0.200  0.000  0.000   0.000  1
 4.500   4.700   0.200   0.400  0.110  0.025  -0.034  6
 4.500   4.700   0.400   0.600  0.076  0.045   0.079  4
 4.500   4.700   0.600   0.800  0.000  0.000   0.000  1
 4.500   4.700   0.800   1.000  0.000  0.000   0.000  0
 4.500   4.700   1.000   1.200  0.000  0.000   0.000  0
 4.500   4.700   1.200   1.400  0.000  0.000   0.000  0
 4.500   4.700   1.400   1.600  0.000  0.000   0.000  0
 4.500   4.700   1.600   1.800  0.000  0.000   0.000  0
 4.500   4.700   1.800   2.000  0.000  0.000   0.000  0
 4.500   4.700   2.000   2.200  0.000  0.000   0.000  0
 4.500   4.700   2.200   2.400  0.000  0.000   0.000  0
 4.500   4.700   2.400   2.600  0.000  0.000   0.000  0
